 39.858500  254.137000  3525.00 979186.850 3496 1970
 39.857670  253.924830  2651.70 979368.422 3496 1970
 39.855830  253.723330  2467.00 979404.118 3496 1970
 39.855000  253.815170  3539.90 979169.597 3496 1970
 39.854170  254.216170  3542.30 979176.313 3496 1970
 39.852500  253.753330  2439.60 979406.415 3496 1970
 39.851830  254.146500  3644.10 979155.925 3496 1970
 39.851670  253.551170  2790.40 979343.765 3496 1970
 39.851330  253.738330  2444.80 979407.217 3496 1970
 39.851000  253.708330  2549.00 979388.309 3496 1970
 39.850170  254.193830  3602.10 979159.886 3496 1970
 39.847330  254.088670  2919.00 979300.935 3496 1970
 39.846670  253.649500  2680.10 979366.872 3496 1970
 39.845330  253.765000  2424.30 979402.009 3496 1970
 39.843830  254.217000  3675.20 979145.120 3496 1970
 39.843670  253.840000  3412.50 979197.284 3496 1970
 39.840170  254.175170  2987.00 979278.088 3496 1970
 39.839670  253.856500  3385.40 979201.070 3496 1970
 39.839170  253.745000  2550.50 979383.601 3496 1970
 39.835670  253.663500  2897.10 979320.256 3496 1970
 39.835170  253.681330  2626.70 979371.485 3496 1970
 39.835170  254.201500  3649.00 979150.280 3496 1970
 39.834670  253.936830  2678.80 979353.306 3496 1970
 39.832500  254.078000  3024.20 979274.371 3496 1970
 39.827170  254.232330  3181.20 979246.449 3496 1970
 39.825500  253.587000  3513.70 979198.433 3496 1970
 39.825330  253.743330  2605.40 979369.890 3496 1970
 39.824670  253.786670  2439.60 979398.391 3496 1970
 39.823000  253.893170  2902.90 979306.359 3496 1970
 39.820170  253.590000  3550.90 979187.628 3496 1970
 39.818830  254.166170  3108.90 979248.133 3496 1970
 39.818500  253.653500  3120.50 979277.518 3496 1970
 39.818170  254.198000  3712.10 979131.510 3496 1970
 39.815500  253.788170  2593.50 979368.573 3496 1970
 39.814500  253.573000  3145.20 979270.130 3496 1970
 39.814170  253.868830  2607.20 979358.109 3496 1970
 39.814000  253.731670  2841.00 979314.865 3496 1970
 39.812500  253.667670  3025.40 979296.828 3496 1970
 39.812330  253.739170  2649.30 979352.978 3496 1970
 39.810500  254.068330  3194.30 979233.202 3496 1970
 39.810330  253.719330  2927.60 979300.452 3496 1970
 39.808670  253.953500  2705.10 979332.479 3496 1970
 39.808500  253.771830  2712.10 979339.267 3496 1970
 39.807830  253.698500  3061.40 979279.636 3496 1970
 39.805670  253.732670  2730.10 979335.866 3496 1970
 39.805170  253.920830  3329.30 979210.589 3496 1970
 39.804000  253.853500  2520.30 979375.928 3496 1970
 39.802830  254.212830  3646.30 979144.387 3496 1970
 39.799500  254.198330  3786.80 979107.127 3496 1970
 39.796670  254.112670  3860.60 979087.161 3496 1970
 39.796330  254.145500  3946.20 979062.070 3496 1970
 39.795830  253.970170  2729.10 979325.950 3496 1970
 39.795170  253.665500  3276.30 979240.590 3496 1970
 39.795170  253.767170  2802.90 979314.350 3496 1970
 39.795000  254.236670  3807.80 979107.518 3496 1970
 39.794670  253.730000  2703.80 979339.758 3496 1970
 39.792500  254.189670  3810.60 979099.658 3496 1970
 39.788830  253.761000  2939.10 979290.536 3496 1970
 39.788000  254.162670  3873.10 979078.334 3496 1970
 39.787830  254.008330  3199.40 979230.047 3496 1970
 39.787670  254.149330  3931.90 979065.068 3496 1970
 39.786500  254.050000  3189.40 979228.258 3496 1970
 39.785670  254.068500  3181.50 979225.616 3496 1970
 39.785500  254.178000  3816.40 979093.797 3496 1970
 39.784670  254.028670  3195.20 979228.405 3496 1970
 39.783330  253.838330  2497.20 979377.832 3496 1970
 39.783330  253.861500  2582.50 979361.407 3496 1970
 39.783330  253.880000  2687.40 979338.982 3496 1970
 39.782830  254.212330  3157.40 979235.955 3496 1970
 39.781830  254.060170  2981.20 979264.049 3496 1970
 39.781330  254.083170  3182.10 979222.883 3496 1970
 39.781000  254.135330  3328.40 979194.543 3496 1970
 39.779830  253.743830  3087.60 979257.316 3496 1970
 39.778670  254.006670  2797.10 979300.378 3496 1970
 39.778500  254.011170  2819.40 979296.066 3496 1970
 39.776170  254.025330  2841.00 979283.437 3496 1970
 39.774000  253.545830  2633.40 979363.367 3496 1970
 39.773670  254.111000  3795.00 979096.284 3496 1970
 39.773330  254.081500  3060.20 979245.898 3496 1970
 39.772170  254.168830  3083.00 979238.172 3496 1970
 39.770670  254.145670  3179.90 979220.130 3496 1970
 39.770170  253.527830  2522.20 979379.638 3496 1970
 39.770170  253.539670  2587.10 979366.353 3496 1970
 39.769670  253.930000  3447.20 979173.262 3496 1970
 39.768830  254.245830  2850.10 979292.604 3496 1970
 39.768500  253.803670  2808.70 979311.318 3496 1970
 39.763170  253.806670  2761.40 979320.815 3496 1970
 39.762000  254.093830  3169.90 979221.667 3496 1970
 39.756830  254.067170  3194.30 979216.329 3496 1970
 39.756330  254.156830  3541.70 979149.691 3496 1970
 39.755500  254.173670  3116.50 979230.670 3496 1970
 39.755000  253.843330  2643.80 979342.597 3496 1970
 39.754170  253.525670  2478.90 979385.509 3496 1970
 39.753000  254.148330  3733.80 979105.306 3496 1970
 39.750000  253.936500  3569.80 979139.638 3496 1970
 39.748500  254.093830  3235.40 979203.968 3496 1970
 39.747830  253.781170  2799.50 979305.903 3496 1970
 39.747830  253.902000  2951.00 979275.520 3496 1970
 39.737830  253.642670  2979.40 979277.211 3496 1970
 39.737500  254.088170  3344.50 979181.078 3496 1970
 39.736830  253.650000  3100.40 979257.710 3496 1970
 39.735500  253.835830  2816.30 979303.372 3496 1970
 39.729830  253.941500  3757.50 979091.310 3496 1970
 39.729500  253.541670  2564.80 979365.885 3496 1970
 39.729170  253.892500  2811.40 979301.027 3496 1970
 39.725670  253.858000  2778.80 979308.151 3496 1970
 39.725000  253.661830  3148.20 979241.397 3496 1970
 39.720830  253.511670  3031.80 979269.983 3496 1970
 39.719170  253.600500  2851.40 979309.338 3496 1970
 39.719000  253.940170  3701.80 979105.410 3496 1970
 39.718170  253.583330  2843.70 979314.613 3496 1970
 39.718000  253.840000  2852.90 979292.648 3496 1970
 39.717830  253.676000  3205.20 979230.793 3496 1970
 39.716000  253.551000  2651.10 979347.669 3496 1970
 39.710330  254.079670  4021.80 979031.261 3496 1970
 39.705670  253.830500  2926.00 979271.932 3496 1970
 39.703830  253.616500  3087.00 979263.014 3496 1970
 39.702830  253.965330  3684.40 979107.269 3496 1970
 39.702330  253.548170  2866.60 979307.722 3496 1970
 39.702170  254.076330  3903.80 979062.874 3496 1970
 39.702170  254.144170  3139.40 979222.870 3496 1970
 39.695330  253.570830  2916.90 979297.042 3496 1970
 39.694000  254.080670  3965.40 979048.262 3496 1970
 39.692830  253.711830  3393.60 979179.663 3496 1970
 39.692330  253.530330  2892.20 979300.267 3496 1970
 39.691170  254.028500  3788.30 979084.164 3496 1970
 39.691000  254.039170  3763.00 979090.248 3496 1970
 39.689500  254.019330  3724.90 979097.183 3496 1970
 39.688500  254.055170  3888.30 979059.513 3496 1970
 39.687670  253.607000  2968.70 979284.076 3496 1970
 39.686330  253.988170  3712.40 979098.528 3496 1970
 39.685170  253.555170  2887.30 979301.096 3496 1970
 39.684330  253.521500  3146.70 979249.816 3496 1970
 39.683670  253.721670  3278.10 979210.160 3496 1970
 39.682000  253.694330  3124.50 979235.848 3496 1970
 39.680830  254.077000  3815.10 979085.875 3496 1970
 39.680330  254.105830  3301.20 979190.247 3496 1970
 39.679170  253.652330  3441.20 979177.584 3496 1970
 39.679170  254.065500  3401.50 979166.320 3496 1970
 39.678170  253.569170  3146.10 979244.888 3496 1970
 39.678000  253.606000  2880.30 979296.260 3496 1970
 39.675830  254.193670  3150.10 979228.560 3496 1970
 39.670830  253.540170  3201.90 979234.517 3496 1970
 39.670500  254.118330  3427.10 979167.114 3496 1970
 39.669500  253.716670  3073.00 979242.144 3496 1970
 39.668670  253.689330  2898.00 979267.033 3496 1970
 39.668170  253.958330  3489.30 979142.464 3496 1970
 39.665670  254.085000  3828.90 979079.556 3496 1970
 39.664670  254.103330  3803.60 979087.624 3496 1970
 39.663830  253.595330  2718.80 979326.423 3496 1970
 39.663170  253.689330  2834.60 979285.025 3496 1970
 39.663000  254.182670  3268.90 979200.383 3496 1970
 39.662830  253.584000  2941.30 979284.789 3496 1970
 39.661670  254.053170  3790.80 979081.913 3496 1970
 39.661500  253.747170  3392.70 979199.825 3496 1970
 39.659670  254.010170  3077.80 979231.418 3496 1970
 39.658670  254.215170  3442.70 979178.500 3496 1970
 39.658170  253.919500  2641.70 979317.743 3496 1970
 39.657000  253.892500  2864.20 979271.245 3496 1970
 39.656830  253.542670  3207.10 979227.589 3496 1970
 39.656500  253.656830  3195.80 979224.957 3496 1970
 39.653500  254.090000  3817.90 979079.045 3496 1970
 39.652830  253.721500  2940.10 979271.221 3496 1970
 39.652170  253.706830  2751.40 979295.422 3496 1970
 39.650670  254.052000  3774.00 979080.410 3496 1970
 39.649830  253.976830  2881.20 979268.564 3496 1970
 39.647000  253.672500  2528.60 979344.693 3496 1970
 39.646670  253.431670  2201.20 979423.273 3496 1970
 39.646670  253.965000  2818.70 979279.477 3496 1970
 39.644500  254.197830  3729.20 979116.731 3496 1970
 39.642830  254.034830  3689.90 979105.036 3496 1970
 39.642670  253.607500  2481.90 979367.005 3496 1970
 39.642000  253.631670  2507.50 979357.435 3496 1970
 39.642000  253.695170  2550.50 979338.102 3496 1970
 39.642000  254.023170  3548.70 979133.160 3496 1970
 39.641830  254.124170  3287.20 979189.908 3496 1970
 39.641670  253.568830  3025.10 979262.209 3496 1970
 39.640000  253.898670  2865.70 979269.318 3496 1970
 39.639170  254.013330  3425.30 979159.879 3496 1970
 39.638170  253.559330  2814.80 979305.196 3496 1970
 39.638170  253.926170  2657.80 979313.712 3496 1970
 39.637830  254.234830  3533.80 979162.656 3496 1970
 39.633830  253.946000  2722.70 979301.487 3496 1970
 39.632500  253.876670  2900.70 979265.815 3496 1970
 39.630500  253.740170  2801.40 979290.097 3496 1970
 39.629170  253.755330  2938.50 979264.293 3496 1970
 39.628830  254.128170  3657.60 979118.377 3496 1970
 39.627330  253.566670  2547.20 979358.198 3496 1970
 39.626830  253.635330  2731.00 979316.690 3496 1970
 39.626670  254.228170  3724.30 979122.267 3496 1970
 39.625330  253.807000  3191.80 979215.389 3496 1970
 39.625330  253.932500  2673.10 979310.089 3496 1970
 39.625000  253.781330  3025.40 979247.092 3496 1970
 39.625000  253.796670  3115.00 979230.291 3496 1970
 39.622830  254.197170  3682.90 979122.238 3496 1970
 39.622500  253.824330  3584.40 979136.562 3496 1970
 39.621670  253.573330  2403.90 979381.903 3496 1970
 39.618500  253.693830  3221.70 979215.508 3496 1970
 39.617670  253.818330  3340.90 979185.567 3496 1970
 39.616170  254.159830  3389.30 979169.328 3496 1970
 39.614830  254.204500  3460.70 979164.633 3496 1970
 39.612500  253.945830  2692.00 979304.862 3496 1970
 39.611830  253.828000  3553.90 979143.845 3496 1970
 39.610000  253.723330  2711.20 979308.145 3496 1970
 39.609500  254.200500  3382.30 979176.645 3496 1970
 39.609170  253.550000  2354.80 979392.031 3496 1970
 39.608000  254.158170  3304.30 979184.035 3496 1970
 39.607500  254.070170  2861.40 979264.609 3496 1970
 39.607330  254.210830  3627.10 979132.612 3496 1970
 39.604500  254.051830  2836.10 979269.633 3496 1970
 39.604330  254.194670  3343.00 979182.060 3496 1970
 39.603500  254.096830  2929.10 979247.861 3496 1970
 39.601500  253.828670  3487.50 979158.429 3496 1970
 39.601500  254.105830  2952.60 979243.444 3496 1970
 39.600670  254.158170  3175.10 979207.339 3496 1970
 39.598500  254.172170  3240.00 979197.108 3496 1970
 39.597330  254.138000  3115.00 979216.178 3496 1970
 39.596170  253.727500  2773.90 979295.311 3496 1970
 39.595330  253.828000  3450.30 979162.020 3496 1970
 39.595330  253.967670  2811.10 979279.435 3496 1970
 39.593170  254.187500  3474.70 979159.566 3496 1970
 39.591670  253.554170  2599.60 979347.678 3496 1970
 39.591330  254.029000  2865.40 979264.048 3496 1970
 39.591170  253.538670  2796.80 979308.937 3496 1970
 39.591170  253.703170  3303.40 979204.248 3496 1970
 39.589830  253.608330  3185.10 979227.634 3496 1970
 39.589670  253.681500  3099.50 979240.434 3496 1970
 39.589000  253.525670  2971.80 979274.397 3496 1970
 39.588330  253.956830  2894.90 979258.909 3496 1970
 39.587500  254.008330  2826.10 979274.169 3496 1970
 39.587500  254.148500  3673.70 979104.128 3496 1970
 39.586500  253.895500  2780.60 979282.741 3496 1970
 39.585000  253.667670  2969.30 979265.314 3496 1970
 39.585000  253.886000  2937.90 979251.230 3496 1970
 39.584170  253.518170  3032.40 979262.765 3496 1970
 39.583500  253.638330  2760.20 979305.083 3496 1970
 39.583330  253.835170  3330.80 979184.505 3496 1970
 39.583330  254.132170  3129.60 979212.581 3496 1970
 39.581830  253.655500  2873.30 979282.396 3496 1970
 39.581000  253.709830  3543.00 979140.417 3496 1970
 39.580830  253.579170  2382.60 979386.004 3496 1970
 39.578330  253.868330  2932.10 979256.221 3496 1970
 39.578000  253.912500  2748.90 979284.522 3496 1970
 39.577830  254.157670  3835.60 979072.901 3496 1970
 39.577670  253.941670  2763.00 979286.009 3496 1970
 39.575670  253.955830  2815.70 979272.195 3496 1970
 39.575330  253.906670  2778.20 979283.418 3496 1970
 39.573670  254.007670  2824.50 979272.553 3496 1970
 39.573670  254.187170  3540.20 979148.960 3496 1970
 39.573000  253.836830  2998.30 979244.003 3496 1970
 39.573000  253.923670  2775.80 979281.608 3496 1970
 39.572830  253.742670  3249.10 979206.142 3496 1970
 39.572830  253.829170  3044.90 979235.198 3496 1970
 39.572830  254.209830  3259.50 979199.731 3496 1970
 39.572000  253.575830  2544.10 979352.466 3496 1970
 39.571830  254.041670  2982.40 979239.908 3496 1970
 39.571670  253.703670  3567.60 979139.287 3496 1970
 39.570830  254.119330  3291.80 979181.287 3496 1970
 39.564670  253.693000  3253.40 979202.876 3496 1970
 39.563000  254.171830  4003.20 979036.462 3496 1970
 39.562000  254.009330  2837.60 979267.136 3496 1970
 39.562000  254.052170  3074.20 979220.881 3496 1970
 39.559670  253.569330  2727.00 979313.412 3496 1970
 39.559170  253.681330  3155.90 979221.454 3496 1970
 39.557670  254.121330  3791.10 979080.251 3496 1970
 39.557170  254.074500  3426.80 979154.432 3496 1970
 39.557000  253.732500  3157.70 979220.800 3496 1970
 39.555830  254.000500  2850.10 979264.235 3496 1970
 39.555330  253.752830  3307.00 979191.905 3496 1970
 39.555000  253.917500  2874.20 979262.174 3496 1970
 39.554500  254.156000  3358.60 979171.617 3496 1970
 39.554170  253.718500  3063.20 979237.186 3496 1970
 39.553500  253.563670  2936.10 979273.674 3496 1970
 39.553330  254.177000  4043.40 979028.449 3496 1970
 39.552330  253.600000  2478.90 979356.855 3496 1970
 39.552330  254.247170  3046.40 979253.665 3496 1970
 39.552170  254.184830  4034.90 979036.736 3496 1970
 39.551170  254.113170  3774.60 979084.759 3496 1970
 39.549170  254.020170  2870.00 979258.909 3496 1970
 39.548170  254.061170  3180.90 979202.051 3496 1970
 39.548170  254.130500  3340.60 979174.454 3496 1970
 39.547670  254.002500  2947.10 979244.117 3496 1970
 39.547330  253.670000  3057.10 979241.815 3496 1970
 39.545170  254.197670  3824.00 979087.121 3496 1970
 39.543670  253.941170  2919.90 979250.846 3496 1970
 39.543000  254.148330  3841.10 979073.299 3496 1970
 39.542330  253.912830  2994.00 979235.245 3496 1970
 39.541670  253.550000  3077.50 979245.109 3496 1970
 39.541670  254.204170  3800.80 979090.710 3496 1970
 39.541170  253.695500  2913.80 979261.136 3496 1970
 39.540830  253.784170  3231.80 979200.397 3496 1970
 39.540500  253.767830  3407.60 979168.676 3496 1970
 39.536000  253.663500  2909.30 979266.983 3496 1970
 39.536000  254.135000  3769.40 979090.318 3496 1970
 39.534500  253.600000  2518.80 979342.703 3496 1970
 39.533670  254.095830  3308.60 979178.589 3496 1970
 39.533330  253.913670  3104.70 979212.422 3496 1970
 39.531500  253.935670  3054.10 979221.818 3496 1970
 39.531330  253.541670  3053.40 979248.364 3496 1970
 39.530830  254.152330  3538.40 979141.800 3496 1970
 39.530170  253.992000  2854.40 979260.004 3496 1970
 39.529830  253.971330  2823.90 979265.815 3496 1970
 39.528330  253.862830  2943.10 979242.918 3496 1970
 39.527000  254.238500  3084.50 979244.678 3496 1970
 39.525330  254.013500  2890.70 979251.281 3496 1970
 39.525330  254.030670  2923.00 979247.666 3496 1970
 39.525000  254.084000  3170.80 979203.302 3496 1970
 39.523500  253.675000  2755.40 979290.971 3496 1970
 39.522670  253.664000  2717.30 979300.156 3496 1970
 39.520330  253.788670  3185.70 979206.054 3496 1970
 39.519000  253.527170  3187.30 979221.894 3496 1970
 39.518670  253.997670  2977.90 979231.575 3496 1970
 39.518170  253.920830  3084.50 979213.794 3496 1970
 39.518170  254.148170  3438.70 979157.904 3496 1970
 39.517170  253.777330  3258.60 979191.334 3496 1970
 39.517000  254.067500  3046.70 979226.117 3496 1970
 39.516830  253.936830  2948.90 979238.197 3496 1970
 39.516670  253.973830  2892.50 979248.489 3496 1970
 39.515830  253.638330  2657.80 979316.204 3496 1970
 39.515500  253.692670  2887.60 979265.565 3496 1970
 39.514830  253.712500  3026.60 979240.079 3496 1970
 39.514670  254.135500  3847.80 979075.798 3496 1970
 39.513170  254.053670  2978.80 979237.728 3496 1970
 39.512830  253.521330  3211.60 979216.264 3496 1970
 39.511000  253.729500  3148.50 979212.082 3496 1970
 39.510330  253.800000  3130.00 979212.639 3496 1970
 39.509830  253.907830  3236.00 979181.370 3496 1970
 39.508830  253.624000  2676.10 979314.661 3496 1970
 39.508330  253.676670  3241.50 979196.810 3496 1970
 39.508330  254.108170  3371.00 979170.548 3496 1970
 39.507670  253.743500  3366.50 979171.477 3496 1970
 39.507500  253.818670  3065.00 979222.147 3496 1970
 39.506170  253.759170  3359.80 979170.186 3496 1970
 39.504830  253.854670  2955.00 979238.263 3496 1970
 39.504170  253.982830  2974.80 979230.161 3496 1970
 39.503170  254.219830  3678.30 979116.175 3496 1970
 39.502830  253.934670  2928.20 979238.572 3496 1970
 39.502670  254.097670  3235.70 979193.461 3496 1970
 39.502330  254.183170  3204.60 979206.353 3496 1970
 39.501830  253.968670  3102.80 979204.455 3496 1970
 39.501500  254.130500  3660.60 979121.302 3496 1970
 39.501330  254.083330  3144.60 979209.378 3496 1970
 39.500170  254.055330  3026.90 979228.208 3496 1970
 38.998330  254.550670  2656.30 979330.637 3495 9999
 38.997170  254.277330  2674.60 979284.152 3495 9999
 38.995000  254.236000  2690.40 979291.370 3495 9999
 38.993830  254.411170  2638.30 979299.574 3495 9999
 38.993670  254.956170  2571.60 979356.602 3495 9999
 38.993330  254.721170  2692.60 979334.295 3495 9999
 38.992000  254.846670  2772.10 979320.753 3495 9999
 38.990000  254.612000  2465.50 979368.403 3495 9999
 38.985330  254.581330  2528.90 979354.629 3495 9999
 38.984670  254.256170  2734.00 979278.290 3495 9999
 38.983330  254.982670  2883.40 979294.470 3495 9999
 38.983330  255.686830  2120.10 979448.366 3495 9999
 38.983000  254.425830  2628.90 979302.993 3495 9999
 38.976330  254.556170  2614.20 979335.018 3495 9999
 38.975170  254.383330  2642.00 979291.455 3495 9999
 38.975170  254.723500  2567.30 979356.006 3495 9999
 38.975000  254.301830  2680.70 979276.543 3495 9999
 38.974830  254.268170  2732.50 979272.395 3495 9999
 38.972500  254.637000  2420.70 979377.141 3495 9999
 38.972170  254.961500  2489.60 979370.045 3495 9999
 38.971830  254.524000  2762.40 979298.754 3495 9999
 38.971000  254.398170  2624.60 979296.670 3495 9999
 38.970170  255.058000  2636.80 979345.093 3495 9999
 38.968330  254.842330  2773.00 979316.705 3495 9999
 38.963000  254.315170  2702.30 979271.552 3495 9999
 38.961500  255.005000  2888.20 979293.232 3495 9999
 38.959830  254.278330  2727.90 979271.705 3495 9999
 38.959670  254.719170  2527.10 979362.087 3495 9999
 38.958000  254.674330  2460.60 979369.207 3495 9999
 38.956330  254.973330  2432.60 979379.614 3495 9999
 38.955330  254.643830  2527.70 979355.978 3495 9999
 38.955170  255.046670  2836.70 979302.918 3495 9999
 38.954170  255.614670  1933.90 979484.401 3495 9999
 38.953500  254.420830  2620.00 979298.454 3495 9999
 38.953000  254.529670  2752.60 979299.358 3495 9999
 38.951500  255.668500  1995.20 979472.595 3495 9999
 38.951500  255.800000  2006.80 979475.715 3495 9999
 38.951500  255.870170  1919.60 979498.153 3495 9999
 38.951500  255.908330  1880.90 979509.471 3495 9999
 38.950000  255.833330  1961.60 979486.935 3495 9999
 38.947830  254.277000  2736.50 979270.324 3495 9999
 38.947330  255.032000  2851.10 979298.815 3495 9999
 38.941670  254.326500  2723.30 979267.729 3495 9999
 38.941000  254.495170  2642.30 979314.894 3495 9999
 38.940670  254.596500  2479.50 979357.459 3495 9999
 38.940330  254.432170  2636.50 979295.893 3495 9999
 38.939830  255.966670  1835.20 979520.069 3495 9999
 38.938830  254.681330  2511.50 979361.414 3495 9999
 38.936670  254.717500  2536.80 979355.594 3495 9999
 38.935830  254.817500  2751.10 979318.187 3495 9999
 38.933500  254.505170  2620.60 979319.724 3495 9999
 38.932830  254.386000  2673.10 979283.540 3495 9999
 38.929170  254.340500  2726.70 979267.158 3495 9999
 38.926500  254.449670  2641.40 979300.229 3495 9999
 38.925830  254.668500  2537.70 979354.884 3495 9999
 38.925170  255.447500  2047.30 979452.200 3495 9999
 38.925170  255.466330  2014.70 979459.857 3495 9999
 38.925170  255.484830  1997.60 979464.287 3495 9999
 38.925170  255.503500  2000.40 979464.018 3495 9999
 38.925170  255.521500  1973.20 979470.602 3495 9999
 38.925000  255.539830  1960.10 979473.957 3495 9999
 38.925000  255.558170  1946.70 979477.572 3495 9999
 38.925000  255.576830  1939.40 979479.797 3495 9999
 38.925000  255.595170  1929.30 979482.396 3495 9999
 38.925000  255.613830  1912.30 979486.614 3495 9999
 38.924170  254.842330  2830.30 979299.205 3495 9999
 38.922500  254.600670  2670.30 979321.034 3495 9999
 38.921000  254.470330  2630.70 979305.489 3495 9999
 38.920830  254.570830  2525.50 979344.510 3495 9999
 38.919670  254.633500  2639.50 979330.821 3495 9999
 38.916830  254.718330  2542.30 979352.663 3495 9999
 38.916500  255.068670  2699.00 979321.105 3495 9999
 38.913170  255.985170  1798.30 979524.725 3495 9999
 38.911500  255.741670  1963.50 979477.640 3495 9999
 38.909830  255.911830  1878.10 979504.493 3495 9999
 38.908500  254.453330  2677.00 979287.791 3495 9999
 38.908000  255.078500  2627.30 979333.501 3495 9999
 38.906500  254.622000  2662.70 979324.174 3495 9999
 38.902170  254.725170  2564.20 979347.619 3495 9999
 38.900000  255.948500  1836.10 979513.391 3495 9999
 38.896500  255.686830  1901.90 979486.786 3495 9999
 38.896330  255.465670  1991.50 979461.871 3495 9999
 38.896170  255.576330  1908.30 979483.094 3495 9999
 38.896170  255.613670  1888.50 979488.828 3495 9999
 38.893830  254.631500  2686.50 979319.358 3495 9999
 38.892000  255.086330  2404.80 979379.747 3495 9999
 38.891000  254.313830  2872.70 979237.465 3495 9999
 38.889500  254.576500  2707.20 979308.665 3495 9999
 38.887830  254.413500  2819.10 979255.629 3495 9999
 38.887000  254.513500  2644.40 979310.910 3495 9999
 38.884670  254.528500  2648.10 979313.858 3495 9999
 38.883330  255.851830  1914.10 979491.360 3495 9999
 38.881670  255.483670  1968.00 979465.657 3495 9999
 38.881500  255.741670  1916.50 979484.315 3495 9999
 38.880170  254.549670  2759.30 979295.077 3495 9999
 38.879670  254.843500  2782.80 979302.467 3495 9999
 38.876500  255.116830  1966.50 979459.429 3495 9999
 38.875170  254.264170  2848.30 979245.989 3495 9999
 38.870000  254.730170  2589.80 979340.361 3495 9999
 38.868170  255.946830  1813.80 979513.544 3495 9999
 38.868170  255.983330  1788.20 979521.316 3495 9999
 38.867830  255.318000  1964.70 979455.690 3495 9999
 38.867330  255.483670  1942.40 979469.433 3495 9999
 38.867330  255.613330  1859.20 979491.422 3495 9999
 38.867170  255.538670  1919.60 979475.375 3495 9999
 38.867170  255.567170  1880.00 979485.442 3495 9999
 38.863670  255.101000  1953.10 979466.492 3495 9999
 38.858670  254.645500  2613.90 979334.076 3495 9999
 38.858330  254.513330  2718.20 979294.091 3495 9999
 38.857170  254.586830  2798.00 979289.792 3495 9999
 38.856000  255.068830  2000.40 979445.890 3495 9999
 38.855170  254.729670  2571.30 979342.720 3495 9999
 38.853170  254.348330  2816.30 979249.025 3495 9999
 38.852830  255.483670  1946.10 979466.310 3495 9999
 38.852170  255.085000  1996.40 979452.212 3495 9999
 38.847170  254.849500  2848.30 979286.649 3495 9999
 38.846670  254.290500  2877.60 979238.758 3495 9999
 38.844500  255.098330  2001.00 979453.382 3495 9999
 38.840670  254.728170  2536.20 979350.369 3495 9999
 38.840170  255.371670  1868.40 979477.594 3495 9999
 38.839830  255.816670  1930.60 979478.526 3495 9999
 38.839830  255.853500  1890.30 979488.499 3495 9999
 38.839830  255.890170  1850.40 979499.656 3495 9999
 38.839830  255.966670  1783.00 979517.561 3495 9999
 38.838670  255.392330  1901.30 979471.653 3495 9999
 38.838500  255.465500  1949.20 979463.729 3495 9999
 38.838500  255.484830  1925.10 979469.013 3495 9999
 38.838500  255.539670  1883.30 979479.053 3495 9999
 38.838330  255.409830  1900.10 979472.462 3495 9999
 38.838330  255.428830  1977.80 979456.234 3495 9999
 38.838330  255.447170  1979.90 979456.771 3495 9999
 38.838170  255.318000  1914.10 979465.137 3495 9999
 38.838170  255.741670  1889.70 979485.282 3495 9999
 38.838170  255.926830  1819.90 979508.124 3495 9999
 38.837670  255.339330  1892.80 979470.413 3495 9999
 38.836670  254.512170  2909.60 979255.883 3495 9999
 38.836500  255.635170  1824.80 979495.738 3495 9999
 38.835330  254.865170  2956.50 979263.326 3495 9999
 38.835330  255.124670  1935.70 979459.709 3495 9999
 38.833500  254.370330  2865.70 979248.077 3495 9999
 38.828170  255.141330  1900.70 979466.900 3495 9999
 38.826000  255.115170  1995.50 979446.355 3495 9999
 38.824330  255.539830  1869.90 979480.569 3495 9999
 38.823330  255.595170  1828.10 979491.206 3495 9999
 38.822830  254.740830  2484.70 979359.993 3495 9999
 38.821670  254.512330  2802.30 979276.842 3495 9999
 38.821670  254.867500  2971.80 979254.476 3495 9999
 38.820000  255.108330  2018.60 979441.772 3495 9999
 38.813170  255.119830  2079.60 979429.336 3495 9999
 38.811500  255.911830  1819.00 979504.530 3495 9999
 38.811170  255.135330  1947.60 979455.280 3495 9999
 38.810330  255.159830  1844.90 979476.970 3495 9999
 38.809830  254.391670  2788.60 979269.436 3495 9999
 38.809670  255.613670  1805.90 979495.046 3495 9999
 38.809500  255.465830  1923.50 979465.954 3495 9999
 38.807330  254.262830  2916.60 979230.790 3495 9999
 38.800330  254.518330  2734.30 979292.061 3495 9999
 38.800170  255.123500  2133.90 979418.189 3495 9999
 38.800000  254.878330  3053.40 979239.409 3495 9999
 38.798330  254.723330  2462.70 979362.792 3495 9999
 38.798170  255.651830  1783.30 979500.780 3495 9999
 38.798170  255.685170  1827.80 979493.427 3495 9999
 38.798170  255.725000  1884.80 979482.626 3495 9999
 38.798170  255.781830  1839.70 979491.730 3495 9999
 38.795000  255.540000  1847.00 979482.682 3495 9999
 38.794670  255.102170  2249.10 979398.230 3495 9999
 38.794500  254.296670  2985.20 979217.455 3495 9999
 38.794500  254.785170  2745.00 979308.859 3495 9999
 38.787000  254.541330  2667.00 979307.730 3495 9999
 38.785170  255.178330  1854.40 979475.583 3495 9999
 38.785000  254.796330  2703.50 979316.771 3495 9999
 38.783170  254.423670  2708.10 979282.114 3495 9999
 38.782000  254.877830  3028.10 979244.575 3495 9999
 38.781500  255.150000  1934.80 979457.645 3495 9999
 38.781500  255.243170  1794.60 979487.442 3495 9999
